1.12796 0.428504 0.428505 -8.20609e-07
1.13016 0.426517 0.426518 -8.23065e-07
1.13235 0.424529 0.424529 -8.2552e-07
1.13455 0.422538 0.422539 -8.27975e-07
1.13675 0.420545 0.420546 -8.30429e-07
1.13895 0.41855 0.418551 -8.32882e-07
1.14114 0.416553 0.416554 -8.35334e-07
1.14334 0.414554 0.414555 -8.37786e-07
1.14554 0.412553 0.412554 -8.40236e-07
1.14774 0.41055 0.410551 -8.42686e-07
1.14994 0.408545 0.408546 -8.45135e-07
1.15213 0.406538 0.406539 -8.47583e-07
1.15433 0.404529 0.40453 -8.50031e-07
1.15653 0.402519 0.402519 -8.52477e-07
1.15873 0.400506 0.400507 -8.54922e-07
1.16092 0.398491 0.398492 -8.57366e-07
1.16312 0.396474 0.396475 -8.5981e-07
1.16532 0.394456 0.394457 -8.62252e-07
1.16752 0.392435 0.392436 -8.64693e-07
1.16972 0.390413 0.390414 -8.67133e-07
1.17191 0.388389 0.38839 -8.69572e-07
1.17411 0.386363 0.386364 -8.7201e-07
1.17631 0.384335 0.384336 -8.74446e-07
1.17851 0.382305 0.382306 -8.76881e-07
1.1807 0.380273 0.380274 -8.79315e-07
1.1829 0.37824 0.378241 -8.81748e-07
1.1851 0.376204 0.376205 -8.8418e-07
1.1873 0.374167 0.374168 -8.8661e-07
1.18949 0.372128 0.372129 -8.89038e-07
1.19169 0.370087 0.370088 -8.91466e-07
1.19389 0.368045 0.368046 -8.93892e-07
1.19609 0.366001 0.366001 -8.96316e-07
1.19829 0.363954 0.363955 -8.98739e-07
1.20048 0.361907 0.361907 -9.01161e-07
1.20268 0.359857 0.359858 -9.03581e-07
1.20488 0.357806 0.357807 -9.05999e-07
1.20708 0.355753 0.355753 -9.08416e-07
1.20927 0.353698 0.353699 -9.10831e-07
1.21147 0.351641 0.351642 -9.13245e-07
1.21367 0.349583 0.349584 -9.15657e-07
1.21587 0.347523 0.347524 -9.18067e-07
1.21806 0.345462 0.345463 -9.20476e-07
1.22026 0.343398 0.343399 -9.22883e-07
1.22246 0.341333 0.341334 -9.25288e-07
1.22466 0.339267 0.339268 -9.27691e-07
1.22686 0.337199 0.3372 -9.30092e-07
1.22905 0.335129 0.33513 -9.32492e-07
1.23125 0.333058 0.333058 -9.34889e-07
1.23345 0.330985 0.330985 -9.37285e-07
1.23565 0.32891 0.328911 -9.39679e-07
1.23784 0.326834 0.326835 -9.42071e-07
1.24004 0.324756 0.324757 -9.44461e-07
1.24224 0.322676 0.322677 -9.46848e-07
1.24444 0.320596 0.320596 -9.49234e-07
1.24663 0.318513 0.318514 -9.51618e-07
1.24883 0.316429 0.31643 -9.53999e-07
1.25103 0.314344 0.314344 -9.56379e-07
1.25323 0.312256 0.312257 -9.58756e-07
1.25543 0.310168 0.310169 -9.61131e-07
1.25762 0.308078 0.308079 -9.63504e-07
1.25982 0.305986 0.305987 -9.65875e-07
1.26202 0.303893 0.303894 -9.68243e-07
1.26422 0.301799 0.3018 -9.70609e-07
1.26641 0.299703 0.299704 -9.72973e-07
1.26861 0.297605 0.297606 -9.75334e-07
1.27081 0.295507 0.295507 -9.77693e-07
1.27301 0.293406 0.293407 -9.8005e-07
1.27521 0.291305 0.291306 -9.82404e-07
1.2774 0.289201 0.289202 -9.84755e-07
