0.488386 0.885883
0.489907 0.885194
0.491428 0.884503
0.49295 0.88381
0.494471 0.883115
0.495992 0.882418
0.497513 0.88172
0.499035 0.881019
0.500556 0.880317
0.502077 0.879612
0.503599 0.878906
0.50512 0.878198
0.506642 0.877488
0.508164 0.876776
0.509685 0.876062
0.511207 0.875347
0.512729 0.874629
0.514251 0.873909
0.515772 0.873188
0.517294 0.872465
0.518816 0.87174
0.520339 0.871013
0.521861 0.870284
0.523383 0.869553
0.524905 0.86882
0.526427 0.868086
0.52795 0.867349
0.529472 0.866611
0.530995 0.865871
0.532517 0.865129
0.53404 0.864385
0.535562 0.863639
0.537085 0.862892
0.538608 0.862142
0.540131 0.861391
0.541654 0.860638
0.543176 0.859883
0.544699 0.859126
0.546222 0.858367
0.547746 0.857607
0.549269 0.856844
0.550792 0.85608
0.552315 0.855314
0.553839 0.854546
0.555362 0.853776
0.556885 0.853004
0.558409 0.852231
0.559933 0.851456
0.561456 0.850679
0.56298 0.8499
0.564504 0.849119
0.566027 0.848336
0.567551 0.847552
0.569075 0.846766
0.570599 0.845978
0.572123 0.845188
0.573647 0.844396
0.575172 0.843603
0.576696 0.842807
0.57822 0.84201
0.579745 0.841211
0.581269 0.840411
0.582794 0.839608
0.584318 0.838804
0.585843 0.837998
0.587367 0.83719
0.588892 0.83638
0.590417 0.835569
0.591942 0.834755
0.593467 0.83394
0.594992 0.833123
0.596517 0.832305
0.598042 0.831484
0.599567 0.830662
0.601093 0.829838
0.602618 0.829012
0.604143 0.828185
0.605669 0.827355
0.607194 0.826524
0.60872 0.825691
0.610246 0.824857
0.611771 0.82402
0.613297 0.823182
0.614823 0.822342
0.616349 0.821501
0.617875 0.820657
0.619401 0.819812
0.620927 0.818965
0.622453 0.818116
0.62398 0.817266
0.625506 0.816414
0.627032 0.81556
0.628559 0.814704
0.630085 0.813847
0.631612 0.812987
0.633139 0.812127
0.634666 0.811264
0.636192 0.8104
0.637719 0.809533
0.639246 0.808666
0.640773 0.807796
0.6423 0.806925
0.643828 0.806052
0.645355 0.805177
0.646882 0.804301
0.648409 0.803422
0.649937 0.802543
0.651464 0.801661
0.652992 0.800778
0.65452 0.799893
0.656047 0.799006
0.657575 0.798118
0.659103 0.797228
0.660631 0.796336
0.662159 0.795442
0.663687 0.794547
0.665215 0.79365
0.666744 0.792752
0.668272 0.791851
0.6698 0.790949
0.671329 0.790046
0.672857 0.78914
0.674386 0.788233
0.675915 0.787325
0.677443 0.786414
0.678972 0.785502
0.680501 0.784589
0.68203 0.783673
0.683559 0.782756
0.685088 0.781838
0.686618 0.780917
0.688147 0.779995
0.689676 0.779071
0.691206 0.778146
0.692735 0.777219
0.694265 0.77629
0.695794 0.77536
0.697324 0.774428
0.698854 0.773495
0.700384 0.772559
0.701914 0.771623
0.703444 0.770684
0.704974 0.769744
0.706504 0.768802
0.708035 0.767859
0.709565 0.766914
0.711095 0.765967
0.712626 0.765019
0.714156 0.764069
0.715687 0.763117
0.717218 0.762164
0.718749 0.761209
0.72028 0.760253
0.721811 0.759295
0.723342 0.758335
0.724873 0.757374
0.726404 0.756411
0.727935 0.755447
0.729467 0.754481
0.730998 0.753513
0.73253 0.752544
0.734061 0.751573
0.735593 0.750601
0.737125 0.749627
0.738657 0.748651
0.740189 0.747674
0.741721 0.746695
0.743253 0.745715
0.744785 0.744733
0.746318 0.74375
0.74785 0.742765
0.749382 0.741778
0.750915 0.74079
0.752447 0.7398
0.75398 0.738809
0.755513 0.737816
0.757046 0.736822
0.758579 0.735826
0.760112 0.734828
0.761645 0.733829
0.763178 0.732828
0.764711 0.731826
0.766245 0.730822
0.767778 0.729817
0.769312 0.72881
0.770845 0.727802
0.772379 0.726792
0.773913 0.72578
0.775447 0.724767
0.776981 0.723753
0.778515 0.722737
0.780049 0.721719
0.781583 0.7207
0.783118 0.71968
0.784652 0.718658
0.786186 0.717634
0.787721 0.716609
0.789256 0.715582
0.79079 0.714554
0.792325 0.713524
0.79386 0.712493
0.795395 0.711461
0.79693 0.710427
0.798466 0.709391
0.800001 0.708354
0.801536 0.707315
0.803072 0.706275
0.804607 0.705233
0.806143 0.70419
0.807679 0.703146
0.809214 0.7021
0.81075 0.701052
0.812286 0.700003
0.813822 0.698953
0.815359 0.697901
0.816895 0.696847
0.818431 0.695792
0.819968 0.694736
0.821504 0.693678
0.823041 0.692619
0.824578 0.691558
0.826114 0.690496
0.827651 0.689433
0.829188 0.688368
0.830725 0.687301
0.832263 0.686233
